rank,name,slug
,IMSWallet,IMS
,Meter Governance mapped by Meter.io,EMTRG
,Crypto Price Index,CPI
,The Hash Speed,THS
,TriipMiles,TIIM
,MIKS COIN,MIKS
,BeautyK,BTKC
,Ubiner,UBIN
,Grap Finance,GRAP
,YMPL,YMPL
,Davecoin,DDTG
,UniGraph,GRAPH
,Orbicular,ORBI
,CoomCoin,COOM
,Realio Network,RIO
,Libera,LIB
,PROXI DeFi,CREDIT
,SPACE-iZ,SPIZ
,CAT.trade Protocol,CATX
,ORYX,ORYX
,YFIEXCHANGE.FINANCE,YFIE
,Pollux Coin,POX
,Libfx,LIBFX
,Algory,ALG
,DEONEX Token,DON
,YUSRA,YUSRA
,PICK,PICK
,Zodiac,ZDC
,Blaze Network,BLZN
,BOA,BOA
,ONBUFF,ONIT
,CEDARS,CEDS
,unified Stable Dollar,USD
,Rocket Token,RCKT
,DeFinition Network,DZI
,ReFork,EFK
,Organix,OGX
,TriumphX,TRIX
,Dipper Network,DIP
,Newtonium,NEWTON
,CVP Token,CVP
,Vesta,VESTA
,YFISCURITY,YFIS
,MiraQle,MQL
,ATTN,ATTN
,TimeMiner,TIME
,Mirror World Token,MW
,Monkey King Token,MKT
,Morley Cash,MCN
,Fee Active Collateral Token,FACT
,Bast,BAST
,YFIVE FINANCE,YFIVE
,Epanus,EPS
,Social Finance,SOFI
,YUNo Finance,YUNO
,Mini,MINI
,Walnut.finance,WTF
,KIMCHI.finance,KIMCHI
,Pearl Finance,PEARL
,Rug,RUG
,AlphaLink,ANK
,tBridge Token,TAI
,Aladiex,ALA
,STABLE ASSET,STA
,ITEN,ITEN
,BLOCKMAX,OCB
,San Diego Coin,SAND
,Soft Yearn,SYFI
,CryptoBRL,CBRL
,TRONbetLive,LIVE
,Uniris,UCO
,Upper Dollar,USDU
,TONToken,TON
,Omega Protocol Money,OPM
,Prime DAI,PDAI
,Unipump,UPP
,SSS Finance,SSS
,DeFi Bids,BID
,YFI Business,YFIB
,BlackHoleSwap-Compound DAI/USDC,BHSC
,Salmon,SLM
,Upper Euro,EURU
,Touch Social,TST
,Upper Pound,GBPU
,JackPool.finance,JFI
,Yefam.Finance,FAM
,CORN,CORN
,FlashSwap,FSP
,Yearn Finance Protocol,YFP
,$AAPL,$AAPL
,Universal Liquidity Union,ULU
,Enceladus Network,ENCX
,Predix Network,PRDX
,VALOBIT,VBIT
,YFIKing Finance,YFIKING
,ShroudX,SHROUD
,YFFII Finance,YFFII
,i9 Coin,I9C
,OBIC,OBIC
,DefiBox,BOX
,DMD,DMD
,DefiKing,DFK
,QOOBER,QOOB
,Popcorn Token,CORN
,Carrot Finance,CRT
,YFIBALANCER.FINANCE,YFIB
,Yakuza DFO,YKZ
,YFILEND.FINANCE,YFILD
,Dragon Ball,DRAGON
,Etherpay,ETHPY
,DOOS TOKEN,DOOS
,Cannabis Seed Token,CANA
,YOKcoin,YOK
,FINANCIAL INVESTMENT TOKEN,FIT
,LOCK Token,LOCK
,Solarite,SOLARITE
,pTokens LTC,PLTC
,Creed Finance,CREED
,Vybe,VYBE
,MoonSwap,MOON
,Golff,GOF
,Betherchip,BEC
,Lottonation,LNT
,Ymen.Finance,YMEN
,Yield Farming Known as Ash,YFKA
,Zyro,ZYRO
,Momentum,XMM
,Pofid Dao,PFID
,Tribute,TRBT
,bXIOT,BXIOT
,Zoom Protocol,ZOM
,Thisoption,TONS
,Mobilian Coin,MBN
,Katana Finance,KATANA
,YFARM Token,YFARM
,Aave YFI v1,AYFI
,Aave REN v1,AREN
,Aave ENJ v1,AENJ
,Va Na Su,VNS
,P2P,P2P
,Oracolxor,XOR
,Hybrid Bank Cash,HBC
,UniFi Protocol,UP
,3X Long Sushi Token,SUSHIBULL
,3X Short Sushi Token,SUSHIBEAR
,YFMoonshot,YFMS
,Printer.Finance,PRINT
,451PCBcom,PCB
,Moon YFI,MYFI
,Bridge Oracle,BRG
,PayAccept,PAYT
,Helgro,HGRO
,Exchange Payment Coin,EXP
,Oracle System,ORC
,Diagon,DGN
,ETF Dao,TFD
,Markaccy,MKCY
,Cyclub,CYCLUB
,Hatch DAO,HATCH
,French ICO Coin,FICO
,Samurai,SAM
,Crypto Accept,ACPT
,New BitShares,NBS
,UNIFI DeFi,UNIFI
,YMAX,YMAX
,RI Token,RI
,Bitcratic Revenue,BCTR
,Giftedhands,GHD
,XSwap,XSP
,Finswap,FNSP
,Kush Finance,KSEED
,Soda Token,SODA
,yTSLA Finance,YTSLA
,Shill,POSH
,Ducato Protocol Token,DUCATO
,YFIX.finance,YFIX
,Digital Currency Daily,DCD
,WenBurn,WENB
,GokuMarket Credit,GMC
,Burger Swap,BURGER
,Basid Coin,BASID
,Istardust,ISDT
,Chicken,KFC
,Acuity,ACU
,DeFi Firefly,DFF
,Rare Pepe,RPEPE
,Contribute,TRIB
,MANY,MANY
,YFF.Finance,YFF
,CY Finance,CYF
,Grafsound,GSMT
,YFII Gold,YFIIG
,Wrapped BNB,WBNB
,SwapShip,SWSH
,Bidao,BID
,NO Trump Augur Prediction Token,NTRUMP
,Safari,SFR
,Puriever,PURE
,BMJ Master Nodes,BMJ
,Defi Shopping Stake,DSS
,UNII Finance,UNII
,S.Finance,SFG
,Ultra Clear,UCR
,SpokLottery,SPKL
,Karaganda Token,KRG
,Odinycoin,ODC
,Antique Zombie Shards,ZOMB
,Flamingo Finance,FLM
,Morpher,MPH
,CryptoWater,C2O
,CellETF,ECELL
,Vectorium,VECT
,Wrapped LEO,WLEO
,Vampire Protocol,VAMP
,Tamy Token,TMT
,QChi Chain,QHC
,TMC,TMC
,YFE Money,YFE
,TomoChain ERC-20,TOMOE
,Timers,IPM
,Yearn Finance Ecosystem,YFIEC
,YFarmLand Token,YFARMER
,Kompass,KOMP
,APEcoin,APE
,extraDNA,XDNA
,HLP Token,HLP
,Pajama.Finance,PJM
,Steaks Finance,STEAK
,Yearn Land,YLAND
,Satopay Yield Token,SPY
,Phantasma Energy,KCAL
,Street Cred,CRED
,Yearn4 Finance,YF4
,ErcauX,RAUX
,YFET,YFET
,Wrapped ANATHA,WANATHA
,Moonbase,MBBASED
,Cyclops Treasure,CYTR
,Onigiri,ONIGIRI
,TronX coin,TRONX
,YeaFinance,YEA
,YFOS.finance,YFOS
,Yield Stake Finance,YI12
,YFPRO Finance,YFPRO
,Dark.Build v1,DARK
,OWL Token,OWL
,Vera Cruz Coin,VCCO
,TrueGBP,TGBP
,Treep Token,TREEP
,Web Coin Pay,WEC
,YFED.Finance,YFED
,Heavens Gate,HATE
,EasyFi V2,EZ
,Yearn-finance Infrastructure Labs,YLAB
,Reflex,RFX
,Decore,DCORE
,USDL,USDL
,NovaDeFi,NMT
,Ivy Mining,IVY
,LimitSwap,LIMIT
,Juggernaut,JGN
,Dandy Dego,DANDY
,Talent Token,TTX
,1irstGold,1GOLD
,Nobrainer Finance,BRAIN
,Payship,PSHP
,SERGS Governance,SSL
,Global Gaming,GMNG
,Generation of Yield,YGY
,Smartway.Finance,SMART
,Richway.Finance,RICH
,BillionHappiness,BHC
,TKN Token,TKNT
,Qcore.Finance,QCORE
,BonezYard,BNZ
,Read This Contract,RTC
,Happy Birthday Coin,HBDC
,Koel Coin,KOEL
,United,UTED
,Yearn Finance Network,YFN
,Bit Financial,BFC
,Yearn Finance Diamond Token,YFDT
,Arbiswap,ASWAP
,Mars Network,MARS
,JNTR/e,JNTR/E
,Rush,RUC
,DigiDinar StableToken,DDRST
,Yearn Finance Management,YEFIM
,DXY Finance,DXY
,cCOMP,CCOMP
,YFI Paprika,YFIP
,YFIA,YFIA
,Opalcoin,AUOP
,Sharkcoin,SKN
,dXIOT,DXIOT
,LCG,LCG
,yRise Finance,YRISE
,BitcoinBam,BTCBAM
,Galaxy Network,GNC
,AISF,AGT
,DLIKE,DLIKE
,Payou Finance,PAYOU
,Speed Coin,SPEED
,Super Saiya-jin,SSJ
,Apiary Fund Coin,AFC
,DeFi Gold,DFGL
,FIL12,FIL12
,JustBet,WINR
,Clover,CLV
,Junca cash,JCC
,Moonday Finance,MOONDAY
,Digex,DIGEX
,Aicon,AICO
,CashBackPro,CBP
,BooBank,BOOB
,Honey,HNY
,FME,FME
,MACH Project,MACH
,SYBC Coin,SYBC
,ShareAt,XAT
,Innovation Blockchain Payment,IBP
,EduMetrix Coin,EMC
,Elxis,LEX
,DogDeFiCoin,DOGDEFI
,TheBigCoin,BIG
,TilWiki,TLW
,Swerve.fi USD,SWUSD
,Neeva Defi,NVA
,PUML Better Health,PUML
,TRONbetDice,DICE
,Dark Energy Crystals,DEC
,BALL Coin,BALL
,Simple Masternode Coin,SMNC
,Bitcoin Trust,BCT
,JSB Foundation,JSB
,YFI Credits Group,YFICG
,OLCF,OLCF
,Millimeter,MM
,Wizard,WIZ
,ChessCoin 0.32%,CHESS
,Passport Finance,PASS
,Yearn Finance Red Moon,YFRM
,DeflaCash,DFC
,7up,7UP
,Aelysir,AEL
,Stark Chain,STARK
,YYFI.Protocol,YYFI
,Morality,MO
,SocketFinance,SFI
,Hoo Token,HOO
,HubDao,HD
,LP 3pool Curve,3CRV
,Hiz Finance,HIZ
,BitcoinStaking,BSK
,XCredit,XFYI
,Fundamenta,FMTA
,Kper Network,KPER
,StakedFIRO,STFIRO
,Easticoin,ESTI
,Pteria,PTERIA
,Libartysharetoken,LST
,SMPL Foundation,SMPL
,Blurt,BLURT
,nYFI,N0031
,WEMIX Token,WEMIX
,UBIX Network,UBX
,Ston,STON
,TronVegasCoin,VCOIN
,SuperTx Governance Token,SUP
,Yearn Classic Finance,EARN
,LOVE Coin,LOVE
,Eauric,EAURIC
,SwapAll,SAP
,Bitcoiva,BCA
,Misbloc,MSB
,LoveChain,LOV
,Simracer Coin,SRC
,Cryptochrome,CHM
,Dream Swap,DREAM
,Yearn Global,YG
,Yearn20Moon.Finance,YMF20
,Coral Swap,CORAL
,Wrapped Conceal,WCCX
,Tessla Coin,TSLA
,Fromm Car,FCR
,gAsp,GASP
,Bankroll Extended Token,BNKRX
,Ethereum Vault,ETHV
,Combo,COMB
,Wrapped BIND,WBIND
,Trade.win,TWI
,MTI Finance,MTI
,TEAL,TEAT
,Yfi.mobi,YFIM
,Yearn Finance Bit2,YFB2
,Zuplo,ZLP
,Divert Finance,DEVE
,MedicalVeda,MVEDA
,Blueshare Token,BST1
,LONG COIN,LONG
,BitDefi,BFI
,Rake Finance,RAK
,EveryonesCrypto,EOC
,FRMx Token,FRMX
,WadzPay Token,WTK
,WhiteHole_BSC,WHOLE
,Future Cash Digital,FCD
,Digiwill,DGW
,Strain,STRN
,GARD Governance Token,GGT
,Drakoin,DRK
,Akoin,AKN
,MetaGame,SEED
,Peet DeFi,PTE
,Liquid Lottery RTC,LIQLO
,Pikto Group,PKP
,Liquid DeFi,LIQ
,STONKS,STONK
,Volts.Finance,VOLTS
,Asia Reserve Currency Coin,ARCC
,cocktailbar.finance,COC
,Yearn Hold Finance,YHFI
,Biokkoin,BKKG
,Dtube Coin,DTUBE
,Raicoin,RAI
,YTHO Online,YTHO
,Interest Bearing ETH,IBETH
,Experty Wisdom Token,WIS
,PBS Chain,PBS
,Die,DIE
,Candela Coin,CLA
,YFI3.money,YFI3
,OMC Group,OMC
,Parsiq Boost,PRQBOOST
,MileVerse,MVC
,BSC Farm,BSC
,Meld Gold,MCAU
,Yearn Finance Value,YFIV
,OLO,OLO
,Kryptokrona,XKR
,PrimeDAO,PRIME
,LibreFreelencer,LIBREF
,Danat Coin,DNC
,Cexlt,CLT
,TOM Finance,TOM
,SUP8EME,SUP8EME
,Timecoin Protocol,TMCN
,QUSD Stablecoin,QUSD
,QIAN Governance Token,KUN
,HypeBurn,HBURN
,Compounder,CP3R
,DePay,DEPAY
,XPToken.io,XPT
,Deipool,DIP
,Score Milk,MILK
,Hype Finance,HYPE
,UnoSwap,UNOS
,Bullswap Protocol,BVL
,APHolding Coin,APH
,Yearn Finance Center,YFC
,Betller Coin,BTLLR
,Ballotbox,BBX
,BuildUp,BUP
,Brother Music Platform,BMP
,Apple Protocol Token,AAPL
,Prophet,PROPHET
,BLink,BLK
,AI Network,AIN
,Holdtowin,7ADD
,GROM,GR
,Metis,MTS
,BitHash Token,BT
,WeBlock,WON
,MTTCoin,MTTCOIN
,xAAVEa,XAAVEA
,xAAVEb,XAAVEB
,Wrapped Zcash,WZEC
,King Of Defi,KODX
,CURVEHASH,CURVE
,Zin,ZIN
,Crypto Rewards Studio,CRS
,Q DeFi Rating & Governance Token v2.0,QDEFI
,TronNodes,TRN
,LOAD Network,LOAD
,JPYQ Stablecoin by Q DAO v1.0,JPYQ
,CNYQ Stablecoin by Q DAO v1.0,CNYQ
,ACryptoS,ACS
,Gold Coin Reserve,GCR
,BooBanker Research Association,BBRA
,PoolStake,PSK
,DGPayment,DGP
,GoldFinX,GIX
,Baby Token,BABY
,Hype.Bet,HYPEBET
,Unicap.Finance,UCAP
,Relayer Network (OLD),RLR
,ACryptoSI,ACSI
,ECOC Financial Growth,EFG
,MobileCoin,MOB
,FileStar,STAR
,Makes,MKS
,Hithotx,HITX
,Groovy Finance,GVY
,flexUSD,FLEXUSD
,NPO Coin,NPO
,Fompound,FOMP
,Elynet Token,ELYX
,Grain,GRAIN
,3X Long Stellar Token,XLMBULL
,3X Short Stellar Token,XLMBEAR
,Bridge Finance,BFR
,Camp,CAMP
,Stargaze Protocol,STGZ
,Emojis Farm,EMOJI
,Meme Cash,MCH
,Hub Token,HUB
,Pluto,PLUT
,TBCC,TBCC
,Orient,OFT
,Keep Calm and Hodl,KCH
,yplutus,YPLT
,Grace Period Token,GPT
,NAR Token,NAR
,JFIN Coin,JFIN
,Spartan,300
,Ludena Protocol,LDN
,Rizen Coin (Old),RZN
,renFIL,RENFIL
,Predictz,PRDZ
,Wrapped Polis,POLIS
,SICash,SIC
,HLand Token,HLAND
,CyberTronchain,CTC
,Cryptonits,CRT
,R34P,R34P
,Refract,RFR
,Absorber,ABS
,ETH.limiteD,ELD
,Dragonfly Protocol,DFLY
,stakedXEM,STXEM
,Eclipseum,ECL
,Banana Finance,BANANA
,Nexalt,XLT
,ETHOPT,OPT
,Taxi,TAXI
,Bollo Token,BOLO
,G999,G999
,Chalice Finance,CHAL
,Aries Financial,AFIB
,BeeTR,BTR
,Bit Silver,BTR
,Bitshark,BTSHK
,Binance VND,BVND
,2Based Finance,2BASED
,Tartarus,TAR
,Bubble Network,BBL
,Dappcents,DPC
,Medooza Ecosystem,MDZA
,Delphi Chain Link,DCL
,Aqua,AQUA
,DRC Mobility,DRC
,Cezo,CEZ
,Dixt Finance,DIXT
,Genta,GENA
,Crypto Bank,CBANK
,Dymmax,DMX
,Themis,MIS
,Global Utility Smart Digital Token,GUSDT
,Fnk.com,FNK
,Arix,ARIX
,TheFutbolCoin,TFC
,bDollar,BDO
,Armx Unidos,ARMX
,Aura Protocol,AURA
,Bitpower,BPP
,YadaCoin,YDA
,Hype,HYPE
,Farmland Protocol,FAR
,Dipper,DIP
,IDL Token,IDL
,Wifi Coin,WIFI
,Yearn Ethereum Finance,YEFI
,LinkBased,LBD
,WAXE,WAXE
,Keep3r BSC Network,KP3RB
,bDollar Share,SBDO
,Bafi Finance Token,BAFI
,PSRS,PSRS
,Ztranzit Coin,ZTNZ
,Trich,TRC
,BitFarmings,BFI
,Dejave,DJV
,Basis Coin Share,BCS
,One Share,ONS
,FnaticX,FNAX
,Universal Gold,UPXAU
,Basis Coin Cash,BCC
,Hyper Credit Network,HPAY
,Amepay,AME
,Nirvana,VANA
,Tenet,TEN
,Trolite,TRL
,Trism,TRISM
,Wise,WISE
,Noah's Ark,NOAHARK
,VidyX,VIDYX
,Apple Finance,APLP
,Wrapped CELO,WCELO
,Wrapped Celo Dollar,WCUSD
,AMZ Coin,AMZ
,Libra,LC
,MoneySwap,MSWAP
,Prime Finance,PFI
,GRPL Finance,GRPL
,Serum Ecosystem Token,SECO
,CircleSwap,CIR
,Tunnel Protocol,TNI
,Wrapped Statera,WSTA
,CheeseSwap,CHS
,Curio Governance,CGT
,Funder One,FUNDX
,Zrocor,ZCOR
,Elis,XLS
,Yearn Shark Finance,YSKF
,RFbtc,RFBTC
,Xdef Finance,XDEF2
,Fission Cash,FCX
,Sparkleswap Rewards,✨
,King Swap,$KING
,Bolt Share,BTS
,Bolt Dollar,BTD
,Medican Coin,MCAN
,TMC NiftyGotchi,TMC
,Wrapped Terra,LUNA
,PayYoda,YOT
,Isalcoin,ISAL
,AI Mining,AIM
,Universal Coin,UCOIN
,CurrySwap,CURRY
,ZillonLife,ZLF
,Cactus Finance,CAS
,Dexfin,DXF
,Psyche,USD1
,Basis Gold,BSG
,Pokeball,POKE
,YFIONE,YFO
,Bitberry Token,BBR
,PegShares,PEGS
,Technology Innovation Project,TIP
,DFE.Finance,DFE
,BitOnyx Token,BTNYX
,Gera Coin,GERA
,Noel Capital,NOEL
,Feyorra,FEY
,Basis Gold Share (Heco),BAGS
,USDFreeLiquidity,USDFL
,Freeliquid,FL
,Sponge,SPG
,Nayuta Coin,NC
,Punk,PUNK
,Binance Agile Set Dollar,BASD
,OKExChain,OKT
,TokenAsset,NTB
,Excavo Finance,CAVO
,B2U Coin,B2U
,Flapp,FLAP
,Elite Swap,ELT
,Kebab Token,KEBAB
,KlaySwap Protocol,KSP
,Smart Dollar,SD
,Insured Finance,INFI
,Nami Corporation Token,NAMI
,Typhoon Cash,PHOON
,Funjo,FUNJO
,Crypto Candy,CANDY
,Mandala Exchange Token,MDX
,Nydronia,NIA
,XNODE,XNODE
,Make More Money,M3C
,RiveMont,RVMT
,Transmute,XPB
,DarkBundles,DBUND
,Armor NXM,ARNXM
,EOX,EOX
,Folder Protocol,FOL
,POC Blockchain,POC
,Sting,STN
,Bliss,BLISS
,Interop,TROP
,Universal Dollar,U8D
,Secret (ERC20),WSCRT
,Tokemon,TKMN
,Talent Coin,TLNT
,Tozex,TOZ
,Unagii Tether USD,UUSDT
,Psychic,PSY
,Unagii USD Coin,UUSDC
,Unagii Dai,UDAI
,Natus Vincere Fan Token,NAVI
,Linear (BSC),LINA
,Klondike BTC,KBTC
,Beluga.fi,BELUGA
,Anime Token,ANI
,Bulls,BULLS
,Gasgains,GASG
,xINCHa,XINCHA
,xINCHb,XINCHB
,Binance ETH staking,BETH
,Double Ace,DAA
,TTCRYPTO,TTC
,Protocol Finance,PFI
,Tcoin.fun,TCO
,Koloop Basic,KPC
,Gas Cash Back,GCBN
,Bitcicoin,BITCI
,Polaris Share,POLA
,Polar Chain,POLA
,GameStop Finance,GME
,Wrapped XMR by BTSE,WXMR
,Crow,CROW
,NagaSwap,BNW
,Civitas Protocol,CVT
,Xeno Token,XNO
,DeFi on MCW,DFM
,Monster Slayer Cash,MSC
,OduwaUSD,OWDT
,Synth sOIL,SOIL
,Omniunit,OMNIUNIT
,Soteria,WSOTE
,DEVA Token,DEVA
,Alpha5,A5T
,Electric Cash,ELCASH
,Binjit Coin,BNJ
,Eth 2.0 Staking by Pool-X,ETH2
,Strudel Finance,TRDL
,BambooDeFi,BAMBOO
,GOGO Finance,GOGO
,MeroeChain,MRC
,HPLUS,HPLUS
,Decentralized Bitcoin,DBTC
,Try.Finance,TRY
,Digital Antares Dollar,DANT
,Impulse By FDR,IMPULSE
,Edcoin,EDC
,JasmyCoin,JASMY
,Ara Token,ARA
,PlayAndLike,PAL
,YFLink Synthetic,SYFL
,ROCK3T,R3T
,Soak Token,SOAK
,BlackFisk,BLFI
,Fairum,FAI
,MP3,MP3
,Boliecoin,BOLC
,Venus ETH,VETH
,Venus USDT,VUSDT
,Venus XVS,VXVS
,Venus BTC,VBTC
,Venus USDC,VUSDC
,Venus LTC,VLTC
,Bot Ocean,BOTS
,Elastic Bitcoin,XBT
,sKLAY,SKLAY
,Sowing.Network,ZSEED
,Podo Point,POD
,Venus SXP,VSXP
,Venus DOT,VDOT
,Venus DAI,VDAI
,Venus XRP,VXRP
,Venus BCH,VBCH
,Venus LINK,VLINK
,Venus BETH,VBETH
,Venus FIL,VFIL
,Zupi Coin,ZUPI
,Our Pay,OUR
,Leasehold,LSH
,K-Tune,KTT
,Hardcore Finance,HCORE
,Lendhub,LHB
,vSPY,VSPY
,SharedStake Governance Token v2,SGTV2
,Pazzy,PAZZY
,Mcobit,MCT
,Ignite,IGN
,Polkabase,PBASE
,Zytara Dollar,ZUSD
,Birthday Cake,BDAY
,Basis Bond,BAB
,sAAVE,SAAVE
,rHEGIC2,RHEGIC2
,DAOventures,DVD
,Dexmex,DEXM
,NitroEX,NTX
,Previse,PRVS
,Supra Token,SUPRA
,MeridaWorld,MER
,Sinelock,SINE
,RiceSwap,RICE
,Nitrous Finance,NOS
,xKNCa,XKNCA
,Punk Female,PUNK-FEMALE
,Punk Attr 4,PUNK-ATTR-4
,Punk Attr 5,PUNK-ATTR-5
,Guarded Ether,GETH
,Dfinance,XFI
,The Smokehouse Finance,SMOKE
,QiSwap,QI
,HyperBurn,HYPR
,YieldPanda,YPANDA
,Pub Finance,PINT
,ARKE,ARKE
,Spore Engineering,SPORE
,Oil Token,OIL
,PizzaSwap,PIZZA
,Axentro,AXNT
,SLNV2,SLNV2
,Quantfury,QTF
,Hash Bridge Oracle,HBO
,Earth Token,EARTH
,Kimochi Finance,KIMOCHI
,HecoFi,HFI
,RamenSwap,RAMEN
,Rich Maker,RICH
,Aloha,ALOHA
,IFToken,IFT
,BallSwap,BSP
,ProperSix,PSIX
,Bancor Governance Token,VBNT
,Cyclone Protocol,CYC
,Exgold,EXG
,Libonomy,LBY
,Candy Protocol,CAD
,Viking Swap,VIKING
,Wrapped Matic,WMATIC
,Matic Aave Interest Bearing USDC,MAUSDC
,Matic Aave Interest Bearing DAI,MADAI
,Matic Aave Interest Bearing USDT,MAUSDT
,Matic Aave Interest Bearing AAVE,MAAAVE
,Matic Aave Interest Bearing YFI,MAYFI
,Matic Aave Interest Bearing UNI,MAUNI
,Matic Aave Interest Bearing WETH,MAWETH
,Matic Aave Interest Bearing LINK,MALINK
,Matic Aave interest bearing TUSD,MATUSD
,Gadoshi,GADOSHI
,Commons Earth,COM
,MP4,MP4
,Channels,CAN
,YES,YES
,IjasCoin,IJC
,Gasify,GSFY
,Binance Bitcoin,BTCB
,Huobi Fil,HFIL
,Akita Inu,AKITA
,Asgard Finance,THOR
,i9X Coin,I9X
,Luxurious Pro Network Token,LPNT
,Y Coin,YCO
,Narwhale,NAWA
,FXT Token,FXT
,vBSWAP,VBSWAP
,Bit Storage Box Token,BSBT
,Taco Finance,TACO
,Mimosa,MIMO
,Weather Finance,WEATHER
,Gene,GENE
,Octane Protocol Token,OCTANE
,Moonpoly,CMP
,Idexo Token,IDO
,Agrinoble,AGN
,Symmetric,SYMM
,OFI.cash,OFI
,OEC BTC,BTCK
,Loud Market,LOUD
,EC Bet Network,ECN
,Dimitra,DMTR
,Bullish AF,BULLAF
,Momento,MOMENTO
,handle.fi,FOREX
,UFC Fan Token,UFC
,Levante U.D. Fan Token,LEV
,OEC ETH,ETHK
,MatrixETF,MDF
,OEC Chainlink,LINKK
,iBuffer Token,IBFR
,Cryptopia Land Dollar,CLD
,TOMI,TOMI
,BNPL Pay,BNPL
,Weld,WELD
,MiniYAK,MYAK
,The Employment Commons Work Token,WORK
,Freedom,FDM
,Mor Stablecoin,MOR
,2 Chains,2CHAINLINKS
,LPI DAO,LPI
,DNFT Protocol,DNF
,Hokage Inu,HOKAGE
,Squeeze Token,SQUEEZE
,MiniThunder,THUNDER
,Sphynx Token,SPHYNX
,ForeverFOMO,FOREVERFOMO
,CDzExchange,CDZ
,CRIR MSH,MSH
,SolBerry,SOLBERRY
,Calypso,CYO
,Quattro Tech,QTECH
,Bomber Coin,BCOIN
,Fins Token,FINS
,Rogue West,ROGUE
,DeFi Kingdoms,JEWEL
,HeroVerse,HER
,Filecoin Standard Hashrate Token,FILST
,Everest Token,EVRT
,NFTrade,NFTD
,Paint Swap,BRUSH
,Shiba Fantom,SHIBA
,Soul Swap,SOUL
,OEC LTC,LTCK
,OEC SFG,SFGK
,Nifty Token,NFTY
,Uzumaki Inu,UZUMAKI
,DogePepsi,DOGEPEPSI
,Baby Alpaca,BALPAC
,AetherV2,ATH
,Asia Coin,ASIA
,GravitX,GRX
,BabyDogeX,BDOGEX
,SUCCESS INU,SUCCESS
,Prelax,PEA
,Armada,ARMD
,OEC SUSHI,SUSHIK
,OEC ETC,ETCK
,OEC DAI,DAIK
,OEC ZKS,ZKSK
,OEC AUCTION,AUCTIONK
,OEC BCH,BCHK
,OEC DOT,DOTK
,OEC UNI,UNIK
,OEC KINE,KINEK
,OEC SHIB,SHIBK
,OEC FIL,FILK
,Mars Panda World,MPT
,FlyPaper,STICKY
,Kurobi,KURO
,GemGuardian,GEMG
,Pokmonsters,POK
,Arata,ARATA
,MoneydefiSwap,MSD
,The HUSL,HUSL
,Meo.tools,MEO
,Solster,STR
,Revest Finance,RVST
,Magic,MAGIC
,Bholdus Token,BHO
,CoinxPad,CXPAD
,Big League,BGLG
,My DeFi Legends,DLEGENDS
,Ogcnode,ORG
,Nether,NTR
,CyberDragon Gold,GOLD
,Bagel,BAGEL
,Instinct,INSTINCT
,Octaplex Network,PLX
,Baby Trump,BABYTRUMP
,Crypto Hounds,CTH
,Dragon Warrior,GON
,BAYC History -The Great Floor Sweep,SWEEP
,Altered Protocol,ALTE
,EtherSmart,ETM
,Wanaka Farm,WANA
,PUNK Floor,FLOOR
,YouSwap,YOU
,Blocks Space,BLS
,Synapse,SYN
,Octopus Network,OCT
,iBG Token,IBG
,100Man,MAN
,Yaki Gold,YAG
,HZM Coin,HZM
,SafeAffinity,AFFINITY
,MiniUSDC,MINIUSDC
,TCGCoin 2.0,TCG2
,MaticLaunch,MTCL
,PhiFi Finance,PHIFIV2
,Feed Pups,FUPS
,CryptoSummoner,SMNR
,Autoglyph #271,AGLYPH
,ZomaInfinity,ZIN
,GameNFT,GNFT
,Thor Doge,THOGE
,ThunderETH,THUNDERETH
,BurningMoon,BM
,BitBucks,BITBUCKS
,Chainbing,CBG
,Bruce Non Fungible Token,BNFT
,Pitquidity,PITQD
,KaikenInu,KAIKEN
,BaconDAO,BACON
,Art Blocks Curated Fidenza #855,FDNZA
,Duel Network,DUEL
,Pandora Protocol,PNDR
,eGame,EGI
,Honey Defi,HONEY
,Monster Valley,MONSTER
,DyzToken,DYZ
,DeepSpace Token,DXO
,IX Swap,IXS
,Stable UNI,ONEUNI
,Wrapped FCT,WFCT
,Pet Games,PETG
,Shade Cash,SHADE
,NRGY Defi,NRGY
,PoofCash,POOF
,Community Coin,CMC
,AstroFarms,LEO
,Fandom Chain,KDC
,Brazil Fan Token,BFT
,Kronobit,KNB
,Community Doge Coin,CCDOGE
,DefPace,$DPACE
,Reward Hunters Token,RHT
,Double Bubble,DBUBBLE
,Holographic Doge,HODO
,Kaby Arena,KABY
,Crunchy,CRUNCH
,CoinsPaid,CPD
,Ekta,EKTA
,BinaryX,BNX
,Herobattle,HRB
,Wraith,WRAITH
,Braintrust,BTRST
,Vendit,VNDT
,Polar Sync,POLAR
,Silver Token,SILVER
,The Doge World,TDW
,Bakumatsu Swap Finance,RYMA
,The Crypt Space,CRYPT
,BFG Token,BFG
,WEYU,WEYU
,UnderMineGold,UMG
,bitgrit,BGR
,M7 Vault,VAULT
,DefiConnect,DFC
,NearPad,PAD
,Kukachu,KUKA
,Recharge,RCG
,Mensa Protocol,MENSA
,Genesis Pool,GPOOL
,Honey Token,SWEET
,Ovato,OVO
,Black Market Gaming,BMG
,Story,STORY
,Binamars Game,BGAME
,StarMon Token,SMON
,Raider Aurum,AURUM
,Perra,PERRA
,Raid Token,RAID
,New Chance,NCE
,Deswap,DAW
,OT-PENDLE/ETH,OT-PE-29DEC2022
